"subRegion","value"
"Caribbean_X_Central America and Caribbean",788.795283820621
"Yucatan_Peninsula_X_Central America and Caribbean",198.399603426022
"Grijalva_Usumacinta_X_Central America and Caribbean",19.0768724793708
"Southern_Central_America_X_Central America and Caribbean",1064.309880205
"Caribbean_Coast_X_Central America and Caribbean",71.0652954040049
"Caribbean_Coast_X_South America_Northern",775.077364878057
"Caribbean_Coast_X_Colombia",394.536626116077
"Orinoco_X_Brazil",0.144974059940425
"Orinoco_X_South America_Northern",281.719315536688
"Orinoco_X_Colombia",97.8821905532398
"Colombia_Ecuador_Pacific_Coast_X_Central America and Caribbean",16.7750291591703
"Colombia_Ecuador_Pacific_Coast_X_South America_Southern",395.246809767989
"Colombia_Ecuador_Pacific_Coast_X_Colombia",102.984614693129
"Northeast_South_America_South_Atlantic_Coast_X_Brazil",3.39970643024164
"Northeast_South_America_South_Atlantic_Coast_X_South America_Northern",35.191379111189
"Magdalena_X_South America_Northern",0.501635318364556
"Magdalena_X_Colombia",1182.41650787028
"Amazon_X_Brazil",121.656237931644
"Amazon_X_South America_Northern",0.199894875629177
"Amazon_X_South America_Southern",447.377824467152
"Amazon_X_Colombia",26.486778565397
"South_Chile_Pacific_Coast_X_South America_Southern",306.530053734372
"South_Chile_Pacific_Coast_X_Argentina",23.9547121611425
"North_Brazil_South_Atlantic_Coast_X_Brazil",118.141428854463
"Tocantins_X_Brazil",164.434646786085
"Peru_Pacific_Coast_X_South America_Southern",1136.46379206256
"East_Brazil_South_Atlantic_Coast_X_Brazil",730.270285049069
"Parnaiba_X_Brazil",56.5706107526122
"Sao_Francisco_X_Brazil",283.726517633656
"Uruguay_Brazil_South_Atlantic_Coast_X_Brazil",3156.52770019168
"Uruguay_Brazil_South_Atlantic_Coast_X_Uruguay",15.7521095469756
"La_Puna_Region_X_South America_Southern",133.186358248361
"La_Puna_Region_X_Argentina",1.92028463852142
"Mar_Chiquita_X_Argentina",167.81856911189
"Salinas_Grandes_X_South America_Southern",0.000107503944037609
"Salinas_Grandes_X_Argentina",30.7346719972548
"La_Plata_X_Brazil",2486.22933844842
"La_Plata_X_South America_Southern",281.778152744801
"La_Plata_X_Argentina",1220.36236179419
"La_Plata_X_Uruguay",130.201536600141
"North_Chile_Pacific_Coast_X_South America_Southern",586.767037018376
"North_Chile_Pacific_Coast_X_Argentina",2.31049211902072
"Pampas_Region_X_Argentina",38.0190254854044
"North_Argentina_South_Atlantic_Coast_X_Argentina",267.294820856902
"South_America_Colorado_X_South America_Southern",0.242697180524601
"South_America_Colorado_X_Argentina",168.321495854112
"Negro_X_South America_Southern",1.25497746823706
"Negro_X_Argentina",52.5693214465802
"Central_Patagonia_Highlands_X_Argentina",7.87467462783172
"South_Argentina_South_Atlantic_Coast_X_South America_Southern",7.54379463643632
"South_Argentina_South_Atlantic_Coast_X_Argentina",129.192678234796
